X,btc_usd,atrct,trvou,hrate,ntrep,mwtrv,vix,sp500,gold,silver,bearish,yuan_usd,gbp_usd,rub_usd,United_States,China,Nigeria,South.Africa,Venezuela,Colombia,Bolivia,Corona,Elon
2017-05-28,2155.800049,17,185870201.1,4887867.464,300226,82207.61621,9.81,2415.82,1267.599976,17.283001,0.3,0.145609,1.293326,0.017605,8,31,17,11,18,14,46,0,0
2017-05-29,2255.610107,9.783333333,133826839.1,4473139.316,317854,204411.9134,9.81,2415.82,1267.599976,17.283001,0.3,0.145836,1.281427,0.017705,8,31,17,11,18,14,46,0,0
2017-05-30,2175.469971,13.925,27788568.29,5302595.613,342452,305731.5118,10.38,2412.91,1262.099976,17.388,0.3,0.145853,1.281411,0.017711,8,31,17,11,18,14,46,0,0
2017-05-31,2286.409912,13.925,204425185.1,4858244.025,316863,179581.1199,10.41,2411.8,1272,17.368,0.3,0.145862,1.280902,0.017689,8,31,17,11,18,14,46,0,0
2017-06-01,2407.879883,16.825,198826825,5035984.66,314252,135788.0548,9.89,2430.06,1267,17.243,0.3154,0.146817,1.287548,0.017633,8,31,17,11,18,14,46,0,0
2017-06-02,2488.550049,12.76666667,44285186.97,4325022.12,266139,131559.2708,9.75,2439.07,1276.800049,17.487,0.3154,0.146873,1.288826,0.017737,8,31,17,11,18,14,46,0,0
2017-06-03,2515.350098,12.76666667,129006639.1,5687700.322,294660,142101.257,9.75,2439.07,1276.800049,17.487,0.3154,0.146873,1.288826,0.017737,8,31,17,11,18,14,46,0,0
2017-06-04,2511.810059,11.03333333,120095754.4,5432357.042,261135,132258.2444,9.75,2439.07,1276.800049,17.487,0.3154,0.146873,1.288826,0.017737,8,17,15,11,20,12,39,0,0
2017-06-05,2686.810059,10.8,22289105.37,5533581.086,284510,161421.6467,10.07,2436.1,1279.300049,17.547001,0.3154,0.146783,1.287001,0.017666,8,17,15,11,20,12,39,0,0
2017-06-06,2863.199951,10.8,371264851.9,5094943.561,291156,136380.5551,10.45,2429.33,1294.400024,17.677,0.3154,0.146998,1.290739,0.017674,8,17,15,11,20,12,39,0,0
2017-06-07,2732.159912,16.925,205713695,5567322.434,334120,152197.7017,10.39,2433.14,1290.099976,17.587,0.3154,0.147152,1.290672,0.017704,8,17,15,11,20,12,39,0,0
2017-06-08,2805.620117,17.05,45523077.33,5567322.434,300781,128552.1161,10.16,2433.79,1276.300049,17.384001,0.2953,0.147113,1.29621,0.017531,8,17,15,11,20,12,39,0,0
2017-06-09,2823.810059,17.05,108367646.9,5094943.561,276088,93823.82213,10.7,2431.77,1268.5,17.193001,0.2953,0.147076,1.272297,0.017583,8,17,15,11,20,12,39,0,0
2017-06-10,2947.709961,15.625,154123952.1,4757530.08,249580,143006.4445,10.7,2431.77,1268.5,17.193001,0.2953,0.147076,1.272297,0.017583,8,17,15,11,20,12,39,0,0
2017-06-11,2958.110107,15.4,27858066.25,4926236.821,218775,93876.00953,10.7,2431.77,1268.5,17.193001,0.2953,0.147076,1.272297,0.017583,9,18,18,13,13,10,31,0,0
2017-06-12,2659.629883,15.4,393739719.9,4959978.169,263515,188477.9749,11.46,2429.39,1266.099976,16.914,0.2953,0.147388,1.273918,0.01754,9,18,18,13,13,10,31,0,0
2017-06-13,2717.02002,13.5,204283558.8,4757530.08,284404,176491.7507,10.42,2440.35,1265.800049,16.738001,0.2953,0.147111,1.266978,0.017544,9,18,18,13,13,10,31,0,0
2017-06-14,2506.370117,12.55,44052895.26,4723788.732,281987,161703.9555,10.64,2437.92,1272.800049,17.107,0.2953,0.147085,1.275055,0.017582,9,18,18,13,13,10,31,0,0
2017-06-15,2464.580078,12.55,435834778.6,5162426.257,286986,178059.5956,10.9,2432.46,1252.199951,16.691,0.2948,0.147254,1.275445,0.017414,9,18,18,13,13,10,31,0,0
2017-06-16,2518.560059,11.13333333,195907758.5,4993719.517,262448,211869.5488,10.38,2433.15,1254,16.636,0.2948,0.146875,1.275836,0.017301,9,18,18,13,13,10,31,0,0
2017-06-17,2655.879883,9.666666667,34208779.42,5129905.644,232344,79958.7976,10.38,2433.15,1254,16.636,0.2948,0.146875,1.275836,0.017301,9,18,18,13,13,10,31,0,0
2017-06-18,2548.290039,9.666666667,146939437.2,5129905.644,205883,61802.38466,10.38,2433.15,1254,16.636,0.2948,0.146875,1.275836,0.017301,7,26,16,12,19,10,35,0,0
2017-06-19,2589.600098,10.61666667,146249310,5342177.602,263540,312189.6675,10.37,2453.46,1244.199951,16.483,0.2948,0.146985,1.277955,0.017328,7,26,16,12,19,10,35,0,0
2017-06-20,2721.790039,15.3,27543022,4882255.027,263107,174897.6266,10.86,2437.03,1241,16.398001,0.2948,0.146634,1.273237,0.017117,7,26,16,12,19,10,35,0,0
2017-06-21,2689.100098,15.3,208033200.8,4953012.346,274021,181782.422,10.75,2435.61,1243.400024,16.355,0.2948,0.14649,1.263248,0.01679,7,26,16,12,19,10,35,0,0
2017-06-22,2705.409912,20.125,143429984.7,4917633.687,263107,146494.1608,10.48,2434.5,1247.599976,16.49,0.2891,0.146449,1.267572,0.0166,7,26,16,12,19,10,35,0,0
2017-06-23,2744.909912,13.85,29296358.17,5660585.539,253123,138437.3674,10.02,2438.3,1256.199951,16.628,0.2891,0.146314,1.267813,0.01671,7,26,16,12,19,10,35,0,0
2017-06-24,2608.719971,13.85,146373123.5,5165284.304,222085,99731.45334,10.02,2438.3,1256.199951,16.628,0.2891,0.146314,1.267813,0.01671,7,26,16,12,19,10,35,0,0
2017-06-25,2589.409912,14.65,135111001.6,4316196.473,175953,106621.747,10.02,2438.3,1256.199951,16.628,0.2891,0.146314,1.267813,0.01671,7,16,14,11,16,8,24,0,0
2017-06-26,2478.449951,10.91666667,25870164.53,5023769.665,254353,156640.6351,9.9,2439.07,1246.300049,16.559999,0.2891,0.146323,1.27434,0.016828,7,16,14,11,16,8,24,0,0
2017-06-27,2552.449951,10.91666667,239311708.3,4634604.41,253055,161277.9079,11.06,2419.38,1246.400024,16.576,0.2891,0.146203,1.272459,0.01698,7,16,14,11,16,8,24,0,0
2017-06-28,2574.790039,19.95,157399624.7,5554449.56,273354,176505.3467,10.03,2440.69,1248,16.715,0.2891,0.146787,1.281296,0.016849,7,16,14,11,16,8,24,0,0
2017-06-29,2539.320068,13.45,31932419.19,4245439.154,225341,156953.9855,11.44,2419.7,1244.199951,16.586,0.2686,0.147059,1.294147,0.016887,7,16,14,11,16,8,24,0,0
2017-06-30,2480.840088,13.45,103718383,5448313.581,259782,297831.0337,11.18,2423.41,1240.699951,16.568001,0.2686,0.147369,1.301118,0.016829,7,16,14,11,16,8,24,0,0
2017-07-01,2434.550049,11.88333333,96748666.51,6622798.791,191864,132232.487,11.18,2423.41,1240.699951,16.568001,0.2686,0.147369,1.301118,0.016829,7,16,14,11,16,8,24,0,0
2017-07-02,2506.469971,8.575,21447811.63,6622798.791,191864,132232.487,11.18,2423.41,1240.699951,16.568001,0.2686,0.147369,1.301118,0.016829,5,15,10,10,15,6,22,0,0
2017-07-03,2564.060059,7.933333333,131455113.2,5988701.034,247094,270850.0918,11.22,2429.01,1240.699951,16.568001,0.2686,0.147534,1.301643,0.016984,5,15,10,10,15,6,22,0,0
2017-07-04,2601.639893,10.1,130187106.9,5389830.931,249948,166083.8035,11.22,2429.01,1240.699951,16.568001,0.2686,0.147063,1.294867,0.016882,5,15,10,10,15,6,22,0,0
2017-07-05,2601.98999,9.733333333,25122144.2,5248920.318,231998,110644.4288,11.07,2432.54,1220.400024,15.842,0.2686,0.147087,1.293494,0.016847,5,15,10,10,15,6,22,0,0
2017-07-06,2608.560059,9.733333333,93522266.99,5002326.746,218976,126733.8477,12.54,2409.75,1222.199951,15.927,0.2986,0.147042,1.293176,0.016617,5,15,10,10,15,6,22,0,0
2017-07-07,2518.659912,14.775,116912656.4,5213692.665,237821,178076.7632,11.19,2425.18,1208.599976,15.371,0.2986,0.147061,1.297353,0.016639,5,15,10,10,15,6,22,0,0
2017-07-08,2571.340088,8.033333333,23595437.34,5812562.768,216252,151217.7008,11.19,2425.18,1208.599976,15.371,0.2986,0.147061,1.297353,0.016639,5,15,10,10,15,6,22,0,0
2017-07-09,2518.439941,8.033333333,56620250.18,4861416.134,184449,121290.9347,11.19,2425.18,1208.599976,15.371,0.2986,0.147061,1.297353,0.016639,6,11,15,9,16,6,15,0,0
2017-07-10,2372.560059,14.325,163706108.8,6939847.669,245860,248768.9459,11.11,2427.43,1212.099976,15.577,0.2986,0.146996,1.289125,0.016571,6,11,15,9,16,6,15,0,0
2017-07-11,2337.790039,10.3,40483407.35,6094383.994,259517,148416.5032,10.89,2425.53,1213.599976,15.697,0.2986,0.146996,1.289125,0.016571,6,11,15,9,16,6,15,0,0
2017-07-12,2398.840088,10.3,153172924.9,6235294.606,251176,149721.5054,10.3,2443.25,1218.099976,15.839,0.2986,0.147022,1.285959,0.016458,6,11,15,9,16,6,15,0,0
2017-07-13,2357.899902,11.3,106346343.5,5530741.543,239800,121159.0878,9.9,2447.83,1216.300049,15.642,0.2963,0.147319,1.289374,0.016694,6,11,15,9,16,6,15,0,0
2017-07-14,2233.340088,10.63333333,19740363.34,5559049.844,222649,118210.7671,9.51,2459.27,1226.599976,15.884,0.2963,0.147436,1.294716,0.016737,6,11,15,9,16,6,15,0,0
2017-07-15,1998.859985,10.63333333,205297978.8,5079131.872,216511,100810.1671,9.51,2459.27,1226.599976,15.884,0.2963,0.147436,1.294716,0.016737,6,11,15,9,16,6,15,0,0
2017-07-16,1929.819946,19.725,152530374.3,6518885.788,198860,139787.0788,9.51,2459.27,1226.599976,15.884,0.2963,0.147436,1.294716,0.016737,7,15,15,12,19,7,29,0,0
2017-07-17,2228.409912,13.325,48851609.45,5918988.323,225090,173499.5726,9.82,2459.14,1232.800049,16.049999,0.2963,0.148357,1.311131,0.016932,7,15,15,12,19,7,29,0,0
2017-07-18,2318.879883,13.325,262461203.8,6598872.117,254413,123555.9585,9.89,2460.61,1241.099976,16.222,0.2963,0.147721,1.305313,0.016866,7,15,15,12,19,7,29,0,0
2017-07-19,2273.429932,13.3,186988238.2,5958981.488,248342,153255.3549,9.79,2473.83,1241.199951,16.250999,0.2963,0.148249,1.303866,0.016926,7,15,15,12,19,7,29,0,0
2017-07-20,2817.600098,7.533333333,38549139.91,6478892.624,224769,116048.4855,9.58,2473.45,1244.800049,16.299,0.2581,0.14812,1.303271,0.016964,7,15,15,12,19,7,29,0,0
2017-07-21,2667.76001,7.533333333,384806565.9,6158947.309,260942,246846.6336,9.36,2472.54,1254.300049,16.41,0.2581,0.147953,1.296546,0.016981,7,15,15,12,19,7,29,0,0
2017-07-22,2810.120117,18.175,215642445.1,6398906.295,216965,126019.5052,9.36,2472.54,1254.300049,16.41,0.2581,0.147953,1.296546,0.016981,7,15,15,12,19,7,29,0,0
2017-07-23,2730.399902,9.45,36210182.13,6878824.267,177243,79048.38918,9.36,2472.54,1254.300049,16.41,0.2581,0.147953,1.296546,0.016981,7,16,11,11,16,6,9,0,0
2017-07-24,2754.860107,9.45,139976350.8,7118783.254,234998,171140.0854,9.43,2469.91,1253.900024,16.398001,0.2581,0.148816,1.300475,0.016884,7,16,11,11,16,6,9,0,0
2017-07-25,2576.47998,10.95,288015952.5,5918988.323,238500,158102.3855,9.43,2477.13,1251.699951,16.497,0.2581,0.148146,1.303101,0.016675,7,16,11,11,16,6,9,0,0
2017-07-26,2529.449951,9.15,54707494.2,5878995.159,232701,116623.1858,9.6,2477.83,1249,16.415001,0.2581,0.148153,1.302762,0.01668,7,16,11,11,16,6,9,0,0
2017-07-27,2671.780029,9.15,146490393.9,6585327.485,220311,119161.9629,10.11,2475.42,1259.599976,16.528999,0.2432,0.14806,1.311475,0.016795,7,16,11,11,16,6,9,0,0
2017-07-28,2809.01001,8.483333333,232077673.1,6414280.018,240817,220790.6806,10.29,2472.1,1268.400024,16.664,0.2432,0.148368,1.307668,0.016843,7,16,11,11,16,6,9,0,0
2017-07-29,2726.449951,12.875,39186953.7,6713613.086,205225,161157.6059,10.29,2472.1,1268.400024,16.664,0.2432,0.148368,1.307668,0.016843,7,16,11,11,16,6,9,0,0
2017-07-30,2757.179932,12.875,152859034.1,6285994.418,180109,295116.9125,10.29,2472.1,1268.400024,16.664,0.2432,0.148368,1.307668,0.016843,9,30,13,13,17,5,4,0,0
2017-07-31,2875.340088,12.375,127009234.1,6200470.684,225772,334995.6388,10.26,2470.3,1266.599976,16.75,0.2432,0.148392,1.314492,0.016813,9,30,13,13,17,5,4,0,0
2017-08-01,2718.26001,11.75,31819215.36,6371518.151,130345,119229.2196,10.09,2476.35,1272.599976,16.728001,0.2432,0.148688,1.31954,0.016742,9,30,13,13,17,5,4,0,0
2017-08-02,2710.669922,11.75,117440138.3,6499803.752,203050,329531.9139,10.28,2477.57,1271.800049,16.697001,0.2432,0.148949,1.320795,0.016618,9,30,13,13,17,5,4,0,0
2017-08-03,2804.72998,12.3,113131475,5901137.617,205843,224239.7771,10.44,2472.16,1267.800049,16.594,0.321,0.148772,1.322839,0.016532,9,30,13,13,17,5,4,0,0
2017-08-04,2895.889893,6.6,22268580.3,7654374.155,229312,372843.4185,10.03,2476.83,1258.300049,16.222,0.321,0.148907,1.314406,0.016585,9,30,13,13,17,5,4,0,0
2017-08-05,3252.909912,6.6,344352179.1,7568850.421,232773,192359.3815,10.03,2476.83,1258.300049,16.222,0.321,0.148907,1.314406,0.016585,9,30,13,13,17,5,4,0,0
2017-08-06,3213.939941,10.375,122798187.4,5986661.35,193455,187015.9649,10.03,2476.83,1258.300049,16.222,0.321,0.148907,1.314406,0.016585,10,13,14,16,15,6,26,0,0
2017-08-07,3378.939941,7.7,19262002.55,6542565.619,241118,295905.836,9.93,2480.91,1258.199951,16.221001,0.321,0.147804,1.3047,0.016685,10,13,14,16,15,6,26,0,0
2017-08-08,3419.939941,7.7,241759565.1,7012946.153,265704,194742.5798,10.96,2474.92,1256.400024,16.360001,0.321,0.148776,1.303781,0.016679,10,13,14,16,15,6,26,0,0
2017-08-09,3342.469971,12.05,199170114,6333394.737,253174,167939.0479,11.11,2474.02,1273,16.834,0.321,0.149036,1.298617,0.016725,10,13,14,16,15,6,26,0,0
2017-08-10,3381.280029,13.16666667,47694722.42,6149818.078,249804,142476.4363,16.04,2438.21,1283.699951,17.035999,0.3233,0.149885,1.301406,0.016647,10,13,14,16,15,6,26,0,0
2017-08-11,3650.620117,13.16666667,195208159,6608759.726,273509,166193.7275,15.51,2441.32,1287.699951,17.041,0.3233,0.150471,1.297673,0.01667,10,13,14,16,15,6,26,0,0
2017-08-12,3884.709961,11.93333333,332122906.1,6195712.243,252439,255160.1793,15.51,2441.32,1287.699951,17.041,0.3233,0.150471,1.297673,0.01667,10,13,14,16,15,6,26,0,0
2017-08-13,4073.26001,8.45,47778543.11,6792336.385,254611,158257.3312,15.51,2441.32,1287.699951,17.041,0.3233,0.150471,1.297673,0.01667,13,18,14,23,20,8,27,0,0
2017-08-14,4325.129883,8.45,168021272.4,5966241.419,247068,213266.273,12.33,2465.84,1284.199951,17.093,0.3233,0.150105,1.300593,0.016725,13,18,14,23,20,8,27,0,0
2017-08-15,4181.930176,17.375,592573698.1,6975913.044,300436,322736.9389,12.04,2464.61,1273.699951,16.690001,0.3233,0.149954,1.296512,0.016719,13,18,14,23,20,8,27,0,0
2017-08-16,4376.629883,14.25,106742514.5,5966241.419,266961,192607.461,11.74,2468.11,1276.900024,16.917,0.3233,0.149602,1.286703,0.016736,13,18,14,23,20,8,27,0,0
2017-08-17,4331.689941,14.25,351792037.7,8215055.493,337055,206512.9868,15.55,2430.01,1286.400024,17.030001,0.328,0.149484,1.289158,0.016832,13,18,14,23,20,8,27,0,0
2017-08-18,4160.620117,8.65,373082615.8,6838230.55,301461,152380.8101,14.26,2425.55,1285.699951,16.98,0.328,0.149752,1.286505,0.016938,13,18,14,23,20,8,27,0,0
2017-08-19,4193.700195,9.916666667,444138488.2,6930018.879,258336,114078.4117,14.26,2425.55,1285.699951,16.98,0.328,0.149752,1.286505,0.016938,13,18,14,23,20,8,27,0,0
2017-08-20,4087.659912,9.916666667,177654410.1,5966241.419,203607,65566.89736,14.26,2425.55,1285.699951,16.98,0.328,0.149752,1.286505,0.016938,10,8,16,16,18,7,21,0,0
2017-08-21,4001.73999,11.93333333,123200186.5,5277828.948,227242,143697.206,13.19,2428.37,1290.800049,16.995001,0.328,0.149954,1.287366,0.016979,10,8,16,16,18,7,21,0,0
2017-08-22,4100.52002,28.95,289961249.8,4084580.664,189037,103914.562,11.35,2452.51,1285.099976,16.962,0.328,0.150017,1.289823,0.016928,10,8,16,16,18,7,21,0,0
2017-08-23,4151.52002,28.95,257486335.9,7297172.197,305147,121992.9291,12.25,2444.04,1288.900024,17.032,0.328,0.150112,1.282397,0.016956,10,8,16,16,18,7,21,0,0
2017-08-24,4334.680176,12.55,218844386.9,4459277.508,196200,71758.92153,12.23,2438.97,1286.5,16.952,0.3829,0.150188,1.280377,0.016957,10,8,16,16,18,7,21,0,0
2017-08-25,4371.600098,17.11666667,243781229.5,4459277.508,199952,74938.03068,11.28,2443.05,1292.5,17.038,0.3829,0.150121,1.280393,0.016912,10,8,16,16,18,7,21,0,0
2017-08-26,4352.399902,17.11666667,139377309.6,4635882.557,219933,77797.86296,11.28,2443.05,1292.5,17.038,0.3829,0.150121,1.280393,0.016912,10,8,16,16,18,7,21,0,0
2017-08-27,4382.879883,20.51666667,112660557.9,6843445.68,239910,78560.37807,11.28,2443.05,1292.5,17.038,0.3829,0.150121,1.280393,0.016912,11,25,16,15,21,5,19,0,0
2017-08-28,4382.660156,11,122880681.1,5695512.856,215537,79754.73263,11.32,2444.24,1309.699951,17.431,0.3829,0.151909,1.290522,0.017076,11,25,16,15,21,5,19,0,0
2017-08-29,4579.02002,11,317010671.9,6578538.105,265191,147970.0854,11.7,2446.3,1313.099976,17.422001,0.3829,0.151345,1.292708,0.017114,11,25,16,15,21,5,19,0,0
2017-08-30,4565.299805,15.95,202687613.6,7417412.092,258886,214579.5349,11.22,2457.59,1308.099976,17.403999,0.3829,0.151621,1.292658,0.017018,11,25,16,15,21,5,19,0,0
2017-08-31,4703.390137,14.15,225853164.2,7196655.78,267739,251133.7833,10.59,2471.65,1316.199951,17.48,0.3989,0.151614,1.292056,0.017107,11,25,16,15,21,5,19,0,0
2017-09-01,4892.009766,14.15,338585244.4,7682319.667,270293,241433.2336,10.13,2476.55,1324.5,17.719,0.3989,0.15175,1.294163,0.017248,11,25,16,15,21,5,19,0,0
2017-09-02,4578.77002,11.625,440710136.1,7240807.042,224454,277865.3692,10.13,2476.55,1324.5,17.719,0.3989,0.15175,1.294163,0.017248,11,25,16,15,21,5,19,0,0
2017-09-03,4582.959961,10.75,516978170.6,6799294.418,186748,158482.4938,10.13,2476.55,1324.5,17.719,0.3989,0.15175,1.294163,0.017248,10,33,20,20,21,6,30,0,0
2017-09-04,4236.310059,10.75,513527217.6,7726470.929,255198,312336.4643,10.13,2476.55,1324.5,17.719,0.3989,0.152753,1.296512,0.017402,10,33,20,20,21,6,30,0,0
2017-09-05,4376.529785,11.5,467133132.5,8697798.703,263568,301264.6218,12.23,2457.85,1339.199951,17.844999,0.3989,0.153142,1.292407,0.01732,10,33,20,20,21,6,30,0,0
2017-09-06,4597.120117,7.9,513071150.7,7430760.766,264180,253083.7293,11.63,2465.54,1333.900024,17.816,0.3989,0.152966,1.304121,0.017376,10,33,20,20,21,6,30,0,0
2017-09-07,4599.879883,7.9,222544560.6,8072925.277,244953,213112.6532,11.55,2465.1,1345.099976,18.016001,0.3574,0.153346,1.304972,0.01744,10,33,20,20,21,6,30,0,0
2017-09-08,4228.75,11.8,503768705.8,8027056.383,265933,187564.4823,12.12,2461.43,1346,18.027,0.3574,0.154212,1.310479,0.017571,10,33,20,20,21,6,30,0,0
2017-09-09,4226.060059,7.216666667,559278215.7,7751843.021,208197,131828.3413,12.12,2461.43,1346,18.027,0.3574,0.154212,1.310479,0.017571,10,33,20,20,21,6,30,0,0
2017-09-10,4122.939941,7.216666667,331793077.9,6329907.319,184514,84902.77678,12.12,2461.43,1346,18.027,0.3574,0.154212,1.310479,0.017571,12,46,18,23,23,5,13,0,0
2017-09-11,4161.27002,12.95,250115590.4,7981187.489,243006,256546.834,10.73,2488.11,1331,17.806999,0.3574,0.153118,1.319766,0.017447,12,46,18,23,23,5,13,0,0
2017-09-12,4130.810059,8.925,274429793.1,8623352,245104,201561.6314,10.58,2496.48,1328,17.795,0.3574,0.15313,1.316968,0.017478,12,46,18,23,23,5,13,0,0
2017-09-13,3882.590088,8.925,541722553.5,8715089.787,251282,236199.1448,10.5,2498.37,1323.400024,17.771999,0.3574,0.153022,1.328921,0.017353,12,46,18,23,23,5,13,0,0
2017-09-14,3154.949951,6.433333333,736178849.4,7981187.489,256389,231943.2451,10.44,2495.62,1324.699951,17.698,0.2197,0.152854,1.320603,0.017269,12,46,18,23,23,5,13,0,0
2017-09-15,3637.52002,11.925,790068008.2,8256400.851,277657,234033.2542,10.17,2500.23,1320.400024,17.611,0.2197,0.15256,1.339908,0.017382,12,46,18,23,23,5,13,0,0
2017-09-16,3625.040039,11.925,474370445.7,7751843.021,220476,139806.4701,10.17,2500.23,1320.400024,17.611,0.2197,0.15256,1.339908,0.017382,12,46,18,23,23,5,13,0,0
2017-09-17,3582.879883,11.925,249840870.7,8072925.277,190596,252344.7946,10.17,2500.23,1320.400024,17.611,0.2197,0.15256,1.339908,0.017382,9,24,13,19,22,4,16,0,0
2017-09-18,4065.199951,12.23333333,239259978.2,6965995.452,210114,240364.1954,10.15,2503.87,1306.300049,17.070999,0.2197,0.152655,1.357515,0.017339,9,24,13,19,22,4,16,0,0
2017-09-19,3924.969971,12.23333333,349157038.3,8556655.83,270846,158556.6273,10.18,2506.65,1306.199951,17.195,0.2197,0.152135,1.351662,0.01722,9,24,13,19,22,4,16,0,0
2017-09-20,3905.949951,19.575,229919029.8,6417491.873,225391,209120.9224,9.78,2508.24,1312,17.250999,0.2197,0.1519,1.351534,0.017218,9,24,13,19,22,4,16,0,0
2017-09-21,3631.040039,7.216666667,257063837.1,9653662.988,244380,148337.1836,9.67,2500.6,1290.599976,16.937,0.2721,0.152094,1.348963,0.017207,9,24,13,19,22,4,16,0,0
2017-09-22,3630.699951,7.216666667,317303697.7,7624199.746,217768,148500.0274,9.59,2502.22,1293.300049,16.903,0.2721,0.151745,1.357976,0.017282,9,24,13,19,22,4,16,0,0
2017-09-23,3792.399902,14.425,179361986,9105159.409,196334,122349.3201,9.59,2502.22,1293.300049,16.903,0.2721,0.151745,1.357976,0.017282,9,24,13,19,22,4,16,0,0
2017-09-24,3682.840088,7.883333333,188450162.4,7953301.894,178847,88682.0169,9.59,2502.22,1293.300049,16.903,0.2721,0.151745,1.357976,0.017282,7,7,14,16,22,4,14,0,0
2017-09-25,3926.070068,7.883333333,284073950.9,6856294.736,217489,170637.5903,10.21,2496.66,1306.800049,17.059,0.2721,0.15141,1.350731,0.017362,7,7,14,16,22,4,14,0,0
2017-09-26,3892.350098,11.16666667,175299977.8,7569349.388,252939,223021.2847,10.17,2496.84,1297,16.804001,0.2721,0.151046,1.347782,0.017375,7,7,14,16,22,4,14,0,0
2017-09-27,4200.669922,14.575,179435745.2,8063002.609,245436,181594.1632,9.87,2507.04,1283.400024,16.747999,0.2721,0.150611,1.344809,0.017283,7,7,14,16,22,4,14,0,0
2017-09-28,4174.72998,14.575,275531143.2,9708513.346,263177,155487.745,9.55,2510.06,1285.5,16.773001,0.2874,0.150591,1.33989,0.017191,7,7,14,16,22,4,14,0,0
2017-09-29,4163.069824,11.325,289284083.4,9269710.483,243539,183209.6806,9.51,2519.36,1281.5,16.607,0.2874,0.150038,1.343021,0.017274,7,7,14,16,22,4,14,0,0
2017-09-30,4338.709961,10.11666667,274136475.9,7569349.388,204213,88666.7123,9.51,2519.36,1281.5,16.607,0.2874,0.150038,1.343021,0.017274,7,7,14,16,22,4,14,0,0
2017-10-01,4403.740234,10.11666667,171779832.3,7130546.525,196391,90441.70544,9.51,2519.36,1281.5,16.607,0.2874,0.150038,1.343021,0.017274,7,15,16,13,17,5,17,0,0
2017-10-02,4409.319824,15.85,250398347.6,8380132.04,283862,246481.9978,9.45,2529.12,1272.699951,16.584999,0.2874,0.1502,1.339405,0.017385,7,15,16,13,17,5,17,0,0
2017-10-03,4317.47998,13.325,241311075.6,10223761.09,270946,148286.7358,9.51,2534.58,1271.5,16.580999,0.2874,0.150338,1.327563,0.017278,7,15,16,13,17,5,17,0,0
2017-10-04,4229.359863,13.325,204003764.2,7486251.289,224107,145153.9288,9.63,2537.74,1273.699951,16.563,0.2874,0.150351,1.324118,0.017268,7,15,16,13,17,5,17,0,0
2017-10-05,4328.410156,15.375,87904264.42,6983443.366,263375,139377.5397,9.19,2552.07,1269.900024,16.582001,0.328,0.15029,1.323276,0.017347,7,15,16,13,17,5,17,0,0
2017-10-06,4370.810059,9.216666667,205725059.2,8882939.962,273619,124397.7962,9.65,2549.33,1271.599976,16.733999,0.328,0.150288,1.311269,0.017329,7,15,16,13,17,5,17,0,0
